,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
4587,E01004531,Wandsworth 033A,E09000032,E02000955, Inner West,Wandsworth,25.3,15.6948,4,0.3006134969325154,0.476079564172164,1
4588,E01004532,Wandsworth 032A,E09000032,E02000954, Inner West,Wandsworth,16.1,3.10098,1b,-0.3385826771653541,-1.03309145871649,2
4589,E01004533,Wandsworth 033B,E09000032,E02000955, Inner West,Wandsworth,27.0,11.3086,3,0.4049079754601227,0.1775369519821618,1
4590,E01004534,Wandsworth 008A,E09000032,E02000930, Inner West,Wandsworth,13.5,16.7447,4,-0.5433070866141732,0.5475400284780059,4
4591,E01004535,Wandsworth 007A,E09000032,E02000929, Inner West,Wandsworth,37.7,41.5011,6b,1.0613496932515338,2.232561305305458,3
4592,E01004536,Wandsworth 008B,E09000032,E02000930, Inner West,Wandsworth,23.5,52.5783,6b,0.19018404907975464,2.9865205921029343,5
4593,E01004537,Wandsworth 007B,E09000032,E02000929, Inner West,Wandsworth,33.4,42.1991,6b,0.7975460122699385,2.2800700243124847,3
4594,E01004538,Wandsworth 007C,E09000032,E02000929, Inner West,Wandsworth,25.1,12.3448,3,0.2883435582822087,0.24806493856537276,1
4595,E01004539,Wandsworth 003A,E09000032,E02000925, Inner West,Wandsworth,34.1,7.53625,2,0.8404907975460122,-0.21475905037152057,0
4596,E01004540,Wandsworth 003B,E09000032,E02000925, Inner West,Wandsworth,26.4,9.29058,2,0.3680981595092024,0.04018230279797771,1
4597,E01004541,Wandsworth 007D,E09000032,E02000929, Inner West,Wandsworth,38.6,35.9512,6a,1.116564417177914,1.8548125379457174,3
4598,E01004542,Wandsworth 021D,E09000032,E02000943, Inner West,Wandsworth,7.0,16.0873,4,-1.0551181102362204,0.5027947106051984,4
4599,E01004543,Wandsworth 027A,E09000032,E02000949, Inner West,Wandsworth,7.9,15.4997,4,-0.9842519685039369,0.46280026463309387,4
4600,E01004544,Wandsworth 021E,E09000032,E02000943, Inner West,Wandsworth,12.1,21.9132,5,-0.6535433070866141,0.8993291605522445,4
4601,E01004545,Wandsworth 027B,E09000032,E02000949, Inner West,Wandsworth,10.6,25.4759,6a,-0.7716535433070866,1.1418210132833835,4
4602,E01004546,Wandsworth 027C,E09000032,E02000949, Inner West,Wandsworth,6.6,18.7631,4,-1.0866141732283465,0.6849205420077812,4
4603,E01004547,Wandsworth 029C,E09000032,E02000951, Inner West,Wandsworth,20.3,16.346,4,-0.00787401574803133,0.5204028848274304,1
4604,E01004548,Wandsworth 029D,E09000032,E02000951, Inner West,Wandsworth,17.5,21.064,5,-0.22834645669291329,0.8415291545626067,3
4605,E01004549,Wandsworth 027D,E09000032,E02000949, Inner West,Wandsworth,19.3,15.0177,4,-0.08661417322834629,0.429993384172654,1
4606,E01004550,Wandsworth 017D,E09000032,E02000939, Inner West,Wandsworth,13.2,15.6838,4,-0.5669291338582677,0.47533085943136555,4
4607,E01004551,Wandsworth 012E,E09000032,E02000934, Inner West,Wandsworth,17.5,64.3277,6b,-0.22834645669291329,3.786232544969929,5
4608,E01004552,Wandsworth 008C,E09000032,E02000930, Inner West,Wandsworth,10.7,53.4594,6b,-0.7637795275590551,3.0464918418408877,5
4609,E01004553,Wandsworth 015A,E09000032,E02000937, Inner West,Wandsworth,11.3,39.0327,6a,-0.716535433070866,2.0645519614702925,5
4610,E01004554,Wandsworth 009A,E09000032,E02000931, Inner West,Wandsworth,6.5,11.0371,3,-1.094488188976378,0.15905755769790994,4
4611,E01004555,Wandsworth 017E,E09000032,E02000939, Inner West,Wandsworth,4.8,5.52537,2,-1.2283464566929132,-0.5857777872900695,2
4612,E01004556,Wandsworth 009B,E09000032,E02000931, Inner West,Wandsworth,4.7,7.827210000000001,2,-1.236220472440945,-0.16107528421251488,4
4613,E01004557,Wandsworth 015B,E09000032,E02000937, Inner West,Wandsworth,8.3,10.2345,3,-0.9527559055118109,0.10442933724656349,4
4614,E01004558,Wandsworth 015C,E09000032,E02000937, Inner West,Wandsworth,5.8,5.4403,2,-1.1496062992125984,-0.6014736835890335,2
4615,E01004559,Wandsworth 015D,E09000032,E02000937, Inner West,Wandsworth,7.6,8.61938,2,-1.0078740157480315,-0.014915437366971466,4
4616,E01004560,Wandsworth 001A,E09000032,E02000923, Inner West,Wandsworth,17.4,5.414540000000001,2,-0.2362204724409449,-0.6062265493309085,2
4617,E01004562,Wandsworth 002B,E09000032,E02000924, Inner West,Wandsworth,29.9,10.2631,3,0.5828220858895704,0.10637596957263933,0
4618,E01004563,Wandsworth 002C,E09000032,E02000924, Inner West,Wandsworth,30.5,14.1146,3,0.6196319018404908,0.3685247249531038,0
4619,E01004564,Wandsworth 002D,E09000032,E02000924, Inner West,Wandsworth,18.5,14.1823,3,-0.14960629921259833,0.3731326623123814,1
4620,E01004565,Wandsworth 005A,E09000032,E02000927, Inner West,Wandsworth,19.3,16.4114,4,-0.08661417322834629,0.5248542748318137,1
4621,E01004566,Wandsworth 001B,E09000032,E02000923, Inner West,Wandsworth,11.7,20.6153,5,-0.6850393700787402,0.8109888075447658,4
4622,E01004567,Wandsworth 002E,E09000032,E02000924, Inner West,Wandsworth,31.6,5.23071,2,0.6871165644171779,-0.6401442243824964,6
4623,E01004568,Wandsworth 013A,E09000032,E02000935, Inner West,Wandsworth,23.7,6.2394300000000005,2,0.20245398773006135,-0.4540296773660266,6
4624,E01004569,Wandsworth 023A,E09000032,E02000945, Inner West,Wandsworth,24.7,9.79405,2,0.26380368098159507,0.07445051878432134,1
4625,E01004570,Wandsworth 023B,E09000032,E02000945, Inner West,Wandsworth,33.6,9.96677,2,0.8098159509202454,0.08620654449620342,0
4626,E01004571,Wandsworth 023C,E09000032,E02000945, Inner West,Wandsworth,24.6,10.1479,3,0.25766871165644184,0.09853498901445953,1
4627,E01004572,Wandsworth 016A,E09000032,E02000938, Inner West,Wandsworth,23.0,6.94325,2,0.15950920245398778,-0.32417090537664245,1
4628,E01004573,Wandsworth 023D,E09000032,E02000945, Inner West,Wandsworth,27.3,3.29484,1b,0.4233128834355828,-0.9973231919183568,6
4629,E01004574,Wandsworth 013B,E09000032,E02000935, Inner West,Wandsworth,34.9,4.4718599999999995,1b,0.889570552147239,-0.7801563427140931,6
4630,E01004575,Wandsworth 013C,E09000032,E02000935, Inner West,Wandsworth,29.4,5.4816400000000005,2,0.5521472392638035,-0.5938462197004808,6
4631,E01004576,Wandsworth 013D,E09000032,E02000935, Inner West,Wandsworth,26.6,0.9590549999999999,1a,0.3803680981595093,-1.4282887395459094,6
4632,E01004577,Wandsworth 003C,E09000032,E02000925, Inner West,Wandsworth,14.3,12.0118,3,-0.48031496062992113,0.22539960413938426,4
4633,E01004579,Wandsworth 004B,E09000032,E02000926, Inner West,Wandsworth,18.9,9.96349,2,-0.11811023622047245,0.08598329435531078,1
4634,E01004580,Wandsworth 004C,E09000032,E02000926, Inner West,Wandsworth,18.7,12.2759,3,-0.1338582677165354,0.24337532432528092,1
4635,E01004581,Wandsworth 004D,E09000032,E02000926, Inner West,Wandsworth,15.4,7.0365899999999995,2,-0.39370078740157466,-0.3069491472886525,2
4636,E01004582,Wandsworth 001C,E09000032,E02000923, Inner West,Wandsworth,9.0,8.85485,2,-0.8976377952755905,0.010524746733605471,4
4637,E01004583,Wandsworth 001D,E09000032,E02000923, Inner West,Wandsworth,12.3,11.2688,3,-0.637795275590551,0.17482800210181845,4
4638,E01004584,Wandsworth 003D,E09000032,E02000925, Inner West,Wandsworth,32.1,8.840530000000001,2,0.7177914110429447,0.009550069289220644,0
4639,E01004585,Wandsworth 008D,E09000032,E02000930, Inner West,Wandsworth,10.1,33.7408,6a,-0.8110236220472441,1.7043637234856424,3
4640,E01004586,Wandsworth 009C,E09000032,E02000931, Inner West,Wandsworth,10.2,35.7337,6a,-0.8031496062992126,1.8400086032981122,3
4641,E01004587,Wandsworth 009D,E09000032,E02000931, Inner West,Wandsworth,8.5,11.6232,3,-0.9370078740157479,0.19894990756899658,4
4642,E01004588,Wandsworth 008E,E09000032,E02000930, Inner West,Wandsworth,12.9,54.0576,6b,-0.590551181102362,3.087207766926853,5
4643,E01004589,Wandsworth 009E,E09000032,E02000931, Inner West,Wandsworth,7.6,14.0135,3,-1.0078740157480315,0.361643447744493,4
4644,E01004590,Wandsworth 005B,E09000032,E02000927, Inner West,Wandsworth,25.4,7.639139999999999,2,0.3067484662576686,-0.19577526325267244,1
4645,E01004591,Wandsworth 005C,E09000032,E02000927, Inner West,Wandsworth,18.6,13.604000000000001,3,-0.1417322834645667,0.3337712121665882,1
4646,E01004592,Wandsworth 005D,E09000032,E02000927, Inner West,Wandsworth,25.6,6.38895,2,0.31901840490797556,-0.4264423914294907,6
4647,E01004593,Wandsworth 025A,E09000032,E02000947, Inner West,Wandsworth,8.5,8.9423,2,-0.9370078740157479,0.016476949422952813,4
4648,E01004594,Wandsworth 020D,E09000032,E02000942, Inner West,Wandsworth,5.2,12.2077,3,-1.1968503937007875,0.23873335493233078,4
4649,E01004595,Wandsworth 025B,E09000032,E02000947, Inner West,Wandsworth,8.2,8.161019999999999,2,-0.9606299212598425,-0.09948545062185805,4
4650,E01004596,Wandsworth 020E,E09000032,E02000942, Inner West,Wandsworth,6.1,11.9748,3,-1.125984251968504,0.22288123364760784,4
4651,E01004597,Wandsworth 025C,E09000032,E02000947, Inner West,Wandsworth,12.0,6.911910000000001,2,-0.6614173228346456,-0.32995331268838013,2
4652,E01004598,Wandsworth 025D,E09000032,E02000947, Inner West,Wandsworth,8.3,12.7798,3,-0.9527559055118109,0.277672807860583,4
4653,E01004599,Wandsworth 025E,E09000032,E02000947, Inner West,Wandsworth,3.6,8.233789999999999,2,-1.3228346456692912,-0.08605897391237619,4
4654,E01004600,Wandsworth 018C,E09000032,E02000940, Inner West,Wandsworth,27.9,19.5451,4,0.46012269938650296,0.7381466426718142,3
4655,E01004601,Wandsworth 018D,E09000032,E02000940, Inner West,Wandsworth,19.4,9.36867,2,-0.07874015748031496,0.045497425816973,1
4656,E01004602,Wandsworth 010C,E09000032,E02000932, Inner West,Wandsworth,9.6,24.7231,5,-0.8503937007874015,1.0905823833858335,4
4657,E01004604,Wandsworth 006A,E09000032,E02000928, Inner West,Wandsworth,7.8,5.4041,2,-0.9921259842519684,-0.6081527883971034,2
4658,E01004605,Wandsworth 006B,E09000032,E02000928, Inner West,Wandsworth,12.6,5.98694,2,-0.6141732283464566,-0.5006155108740254,2
4659,E01004606,Wandsworth 006C,E09000032,E02000928, Inner West,Wandsworth,6.0,12.614,3,-1.1338582677165354,0.2663877854947305,4
4660,E01004607,Wandsworth 006D,E09000032,E02000928, Inner West,Wandsworth,6.9,16.1874,4,-1.0629921259842519,0.5096079237464641,4
4661,E01004608,Wandsworth 006E,E09000032,E02000928, Inner West,Wandsworth,15.7,28.9292,6a,-0.37007874015748027,1.376866657046945,3
4662,E01004609,Wandsworth 010E,E09000032,E02000932, Inner West,Wandsworth,11.2,29.5739,6a,-0.7244094488188976,1.4207475612644669,3
4663,E01004610,Wandsworth 033C,E09000032,E02000955, Inner West,Wandsworth,19.9,13.4435,3,-0.03937007874015748,0.3228469293576658,1
4664,E01004611,Wandsworth 032B,E09000032,E02000954, Inner West,Wandsworth,15.9,14.0996,3,-0.3543307086614172,0.3675037639429242,4
4665,E01004612,Wandsworth 032C,E09000032,E02000954, Inner West,Wandsworth,21.0,16.8562,4,0.036809815950920324,0.555129171987008,1
4666,E01004613,Wandsworth 033D,E09000032,E02000955, Inner West,Wandsworth,32.5,24.7667,5,0.7423312883435582,1.0935499767220889,3
4667,E01004614,Wandsworth 034A,E09000032,E02000956, Inner West,Wandsworth,17.5,17.457,4,-0.22834645669291329,0.5960220636480708,1
4668,E01004615,Wandsworth 034B,E09000032,E02000956, Inner West,Wandsworth,37.1,10.9434,3,1.0245398773006134,0.1526799545876543,0
4669,E01004616,Wandsworth 034C,E09000032,E02000956, Inner West,Wandsworth,16.2,29.3942,6a,-0.3307086614173228,1.4085164483625148,3
4670,E01004617,Wandsworth 034D,E09000032,E02000956, Inner West,Wandsworth,22.7,12.7871,3,0.14110429447852763,0.27816967555220384,1
4671,E01004618,Wandsworth 032D,E09000032,E02000954, Inner West,Wandsworth,13.3,15.0874,4,-0.5590551181102361,0.43473744966662226,4
4672,E01004619,Wandsworth 015E,E09000032,E02000937, Inner West,Wandsworth,13.6,4.514530000000001,1b,-0.5354330708661417,-0.7722834863008238,2
4673,E01004620,Wandsworth 019C,E09000032,E02000941, Inner West,Wandsworth,13.6,4.71275,1b,-0.5354330708661417,-0.7357107748351995,2
4674,E01004621,Wandsworth 019D,E09000032,E02000941, Inner West,Wandsworth,16.2,8.12815,2,-0.3307086614173228,-0.10555015158984836,1
4675,E01004622,Wandsworth 024D,E09000032,E02000946, Inner West,Wandsworth,21.1,2.92327,1b,0.04294478527607378,-1.065879959143067,6
4676,E01004623,Wandsworth 019E,E09000032,E02000941, Inner West,Wandsworth,8.8,9.357669999999999,2,-0.9133858267716535,0.04474872107617451,4
4677,E01004624,Wandsworth 024E,E09000032,E02000946, Inner West,Wandsworth,19.5,6.35334,2,-0.07086614173228335,-0.4330126378995285,1
4678,E01004625,Wandsworth 027E,E09000032,E02000949, Inner West,Wandsworth,7.6,3.90213,1b,-1.0078740157480315,-0.8852747510649667,2
4679,E01004626,Wandsworth 027F,E09000032,E02000949, Inner West,Wandsworth,14.0,5.49399,2,-0.5039370078740156,-0.5915675748281144,2
4680,E01004627,Wandsworth 019F,E09000032,E02000941, Inner West,Wandsworth,10.1,15.2117,4,-0.8110236220472441,0.44319781323764434,4
4681,E01004628,Wandsworth 022A,E09000032,E02000944, Inner West,Wandsworth,23.4,5.11466,2,0.1840490797546012,-0.661556105956433,6
4682,E01004629,Wandsworth 020F,E09000032,E02000942, Inner West,Wandsworth,8.7,9.81205,2,-0.9212598425196851,0.07567567199653685,4
4683,E01004630,Wandsworth 022B,E09000032,E02000944, Inner West,Wandsworth,29.9,8.43483,2,0.5828220858895704,-0.048965956492089874,1
4684,E01004631,Wandsworth 022C,E09000032,E02000944, Inner West,Wandsworth,20.8,7.86645,2,0.024539877300613622,-0.15383528220509343,1
4685,E01004632,Wandsworth 028A,E09000032,E02000950, Inner West,Wandsworth,8.4,10.1924,3,-0.9448818897637794,0.10156384001132582,4
4686,E01004633,Wandsworth 022D,E09000032,E02000944, Inner West,Wandsworth,26.3,10.0095,3,0.3619631901840491,0.08911492209386847,1
4687,E01004634,Wandsworth 028B,E09000032,E02000950, Inner West,Wandsworth,12.9,5.47574,2,-0.590551181102362,-0.5949348030808016,2
4688,E01004635,Wandsworth 028C,E09000032,E02000950, Inner West,Wandsworth,13.2,9.59074,2,-0.5669291338582677,0.060612413252346196,4
4689,E01004636,Wandsworth 028D,E09000032,E02000950, Inner West,Wandsworth,15.7,4.84433,1b,-0.37007874015748027,-0.7114335203974693,2
4690,E01004637,Wandsworth 028E,E09000032,E02000950, Inner West,Wandsworth,14.9,6.59115,2,-0.4330708661417322,-0.3891353474462941,2
4691,E01004638,Wandsworth 011B,E09000032,E02000933, Inner West,Wandsworth,6.7,3.10505,1b,-1.078740157480315,-1.0323405206897263,2
4692,E01004639,Wandsworth 011C,E09000032,E02000933, Inner West,Wandsworth,10.4,4.39795,1b,-0.7874015748031495,-0.7937931558733317,2
4693,E01004640,Wandsworth 011D,E09000032,E02000933, Inner West,Wandsworth,5.2,7.490069999999999,2,-1.1968503937007875,-0.22327952164325174,4
4694,E01004641,Wandsworth 011E,E09000032,E02000933, Inner West,Wandsworth,19.7,10.4686,3,-0.055118110236220416,0.12036313541210074,1
4695,E01004642,Wandsworth 016B,E09000032,E02000938, Inner West,Wandsworth,22.2,4.63734,1b,0.11042944785276075,-0.7496243464809604,6
4696,E01004643,Wandsworth 016C,E09000032,E02000938, Inner West,Wandsworth,21.8,10.9252,3,0.08588957055214735,0.15144118856196964,1
4697,E01004644,Wandsworth 016D,E09000032,E02000938, Inner West,Wandsworth,18.2,6.13965,2,-0.17322834645669286,-0.47243965188948556,1
4698,E01004645,Wandsworth 016E,E09000032,E02000938, Inner West,Wandsworth,28.7,6.02603,2,0.50920245398773,-0.49340318471525596,6
4699,E01033093,Wandsworth 010F,E09000032,E02000932, Inner West,Wandsworth,12.5,10.2493,3,-0.6220472440944881,0.10543668544327404,4
4700,E01033098,Wandsworth 002F,E09000032,E02000924, Inner West,Wandsworth,17.5,15.2105,4,-0.22834645669291329,0.44311613635682995,1
4701,E01033099,Wandsworth 004E,E09000032,E02000926, Inner West,Wandsworth,21.2,11.4181,3,0.04907975460122702,0.18498996735647336,1
4702,E01033100,Wandsworth 002G,E09000032,E02000924, Inner West,Wandsworth,27.1,22.7641,5,0.41104294478527614,0.9572448754563695,3
4703,E01033101,Wandsworth 004F,E09000032,E02000926, Inner West,Wandsworth,8.3,12.189,3,-0.9527559055118109,0.2374605568729734,4
4704,E01033132,Wandsworth 002H,E09000032,E02000924, Inner West,Wandsworth,29.5,10.2054,3,0.558282208588957,0.10244867288681485,1
4705,E01033133,Wandsworth 004G,E09000032,E02000926, Inner West,Wandsworth,12.8,9.73973,2,-0.5984251968503935,0.07075327864612402,4
4706,E01033135,Wandsworth 010G,E09000032,E02000932, Inner West,Wandsworth,5.7,13.2881,3,-1.1574803149606299,0.3122697732922045,4
4707,E01004646,Westminster 002A,E09000033,E02000961, Inner West,Westminster,14.4,16.8788,4,-0.47244094488188965,0.5566674199090118,4
4708,E01004647,Westminster 001A,E09000033,E02000960, Inner West,Westminster,16.3,14.6747,3,-0.3228346456692912,0.4066474090732124,4
4709,E01004648,Westminster 002B,E09000033,E02000961, Inner West,Westminster,10.5,17.8363,4,-0.7795275590551181,0.6218387643921471,4
4710,E01004649,Westminster 001B,E09000033,E02000960, Inner West,Westminster,6.4,21.1282,5,-1.1023622047244093,0.8458988676861756,4
4711,E01004650,Westminster 002C,E09000033,E02000961, Inner West,Westminster,6.0,20.88,5,-1.1338582677165354,0.8290053661710695,4
4712,E01004651,Westminster 003A,E09000033,E02000962, Inner West,Westminster,9.2,22.3532,5,-0.8818897637795275,0.9292773501841814,4
4713,E01004652,Westminster 017A,E09000033,E02000976, Inner West,Westminster,15.9,31.136999999999997,6a,-0.3543307086614172,1.5271385049319222,3
4714,E01004653,Westminster 014A,E09000033,E02000973, Inner West,Westminster,10.8,20.2675,5,-0.7559055118110235,0.7873161249220665,4
4715,E01004654,Westminster 014B,E09000033,E02000973, Inner West,Westminster,12.8,25.3026,6a,-0.5984251968503935,1.1300255104124413,4
4716,E01004656,Westminster 014D,E09000033,E02000973, Inner West,Westminster,23.6,22.9161,5,0.1963190184049081,0.9675906136928568,3
4717,E01004657,Westminster 012A,E09000033,E02000971, Inner West,Westminster,11.5,56.0691,6b,-0.7007874015748031,3.2241186383919453,5
4718,E01004658,Westminster 012B,E09000033,E02000971, Inner West,Westminster,15.6,53.6568,6b,-0.37795275590551175,3.059927688734852,5
4719,E01004659,Westminster 008A,E09000033,E02000967, Inner West,Westminster,7.6,44.2956,6b,-1.0078740157480315,2.4227663415019287,5
4720,E01004660,Westminster 008B,E09000033,E02000967, Inner West,Westminster,8.6,59.503,6b,-0.9291338582677166,3.457843839249008,5
4721,E01004661,Westminster 012C,E09000033,E02000971, Inner West,Westminster,20.2,53.2546,6b,-0.015748031496062936,3.0325523208485685,5
4722,E01004662,Westminster 012D,E09000033,E02000971, Inner West,Westminster,12.0,53.8454,6b,-0.6614173228346456,3.072764571836178,5
